datetime,price
2021-03-12 14:30:00,120.59
2021-03-12 14:35:00,120.56
2021-03-12 14:40:00,120.555
2021-03-12 14:45:00,120.8399
2021-03-12 14:50:00,120.79
2021-03-12 14:55:00,120.77
2021-03-12 15:00:00,120.76
2021-03-12 15:05:00,120.55
2021-03-12 15:10:00,120.585
2021-03-12 15:15:00,120.72
2021-03-12 15:20:00,120.7801
2021-03-12 15:25:00,120.855
2021-03-12 15:30:00,120.755
2021-03-12 15:35:00,120.81
2021-03-12 15:40:00,121.1259
2021-03-12 15:45:00,120.945
2021-03-12 15:50:00,120.865
2021-03-12 15:55:00,120.79
2021-03-12 16:00:00,121.05
2021-03-12 16:05:00,121.0
2021-03-12 16:10:00,120.95
2021-03-12 16:15:00,121.03
2021-03-12 16:20:00,120.99
2021-03-12 16:25:00,120.99
2021-03-12 16:30:00,120.99
2021-03-12 16:35:00,121.03
2021-03-12 16:40:00,120.97
2021-03-12 16:45:00,121.0
2021-03-12 16:50:00,121.03
2021-03-12 16:55:00,121.03
2021-03-12 17:00:00,121.01
2021-03-12 17:05:00,121.0
2021-03-12 17:10:00,121.0
2021-03-12 17:15:00,121.03
2021-03-12 17:20:00,121.01
2021-03-12 17:25:00,121.03
2021-03-12 17:30:00,121.01
2021-03-12 17:35:00,121.02
2021-03-12 17:40:00,121.02
2021-03-12 17:45:00,121.04
2021-03-12 17:50:00,121.08
2021-03-12 17:55:00,121.08
2021-03-12 18:00:00,121.11
2021-03-12 18:05:00,121.1
2021-03-12 18:10:00,121.08
2021-03-12 18:15:00,121.06
2021-03-12 18:20:00,121.06
2021-03-12 18:25:00,121.05
2021-03-12 18:30:00,120.98
2021-03-12 18:35:00,120.97
2021-03-12 18:40:00,121.03
2021-03-12 18:45:00,121.0
2021-03-12 18:50:00,121.01
2021-03-12 18:55:00,121.05
2021-03-12 19:00:00,121.09
2021-03-12 19:05:00,121.09
2021-03-12 19:10:00,120.99
2021-03-12 19:15:00,121.0
2021-03-12 19:20:00,121.0
2021-03-12 19:25:00,121.07
2021-03-12 19:30:00,121.03
2021-03-12 19:35:00,121.02
2021-03-12 19:40:00,121.02
2021-03-12 19:45:00,121.03
2021-03-12 19:50:00,121.07
2021-03-12 19:55:00,121.07
2021-03-12 20:00:00,121.08
2021-03-15 04:05:00,120.61
2021-03-15 04:10:00,121.32
2021-03-15 04:15:00,121.17
2021-03-15 04:20:00,121.2
2021-03-15 04:25:00,121.24
2021-03-15 04:35:00,121.25
2021-03-15 04:40:00,121.27
2021-03-15 04:45:00,121.5
2021-03-15 04:50:00,121.43
2021-03-15 04:55:00,121.41
2021-03-15 05:00:00,121.55
2021-03-15 05:05:00,121.59
2021-03-15 05:10:00,121.55
2021-03-15 05:15:00,121.65
2021-03-15 05:20:00,121.6
2021-03-15 05:25:00,121.7
2021-03-15 05:30:00,121.65
2021-03-15 05:35:00,121.65
2021-03-15 05:40:00,121.83
2021-03-15 05:45:00,121.85
2021-03-15 05:50:00,121.9
2021-03-15 05:55:00,121.88
2021-03-15 06:00:00,121.7
2021-03-15 06:05:00,121.71
2021-03-15 06:10:00,121.7
2021-03-15 06:15:00,121.55
2021-03-15 06:20:00,121.45
2021-03-15 06:25:00,121.44
2021-03-15 06:30:00,121.61
2021-03-15 06:35:00,121.3
2021-03-15 06:40:00,121.37
2021-03-15 06:45:00,121.68
2021-03-15 06:50:00,121.61
2021-03-15 06:55:00,121.52
2021-03-15 07:00:00,121.5
2021-03-15 07:05:00,121.79
2021-03-15 07:10:00,121.85
2021-03-15 07:15:00,121.84
2021-03-15 07:20:00,121.74
2021-03-15 07:25:00,121.52
2021-03-15 07:30:00,121.61
2021-03-15 07:35:00,121.61
2021-03-15 07:40:00,121.52
2021-03-15 07:45:00,121.7
2021-03-15 07:50:00,121.6
2021-03-15 07:55:00,121.42
2021-03-15 08:00:00,121.42
2021-03-15 08:05:00,121.4
2021-03-15 08:10:00,121.29
2021-03-15 08:15:00,121.23
2021-03-15 08:20:00,121.12
2021-03-15 08:25:00,121.23
2021-03-15 08:30:00,121.25
2021-03-15 08:35:00,121.12
2021-03-15 08:40:00,121.22
2021-03-15 08:45:00,121.24
2021-03-15 08:50:00,121.19
2021-03-15 08:55:00,121.23
2021-03-15 09:00:00,121.32
2021-03-15 09:05:00,121.47
2021-03-15 09:10:00,121.6
2021-03-15 09:15:00,121.57
2021-03-15 09:20:00,121.5
2021-03-15 09:25:00,121.5
2021-03-15 09:30:00,121.39
2021-03-15 09:35:00,120.89
2021-03-15 09:40:00,120.955
2021-03-15 09:45:00,121.5608
2021-03-15 09:50:00,122.175
2021-03-15 09:55:00,123.1697
2021-03-15 10:00:00,123.2501
2021-03-15 10:05:00,123.265
2021-03-15 10:10:00,122.93
2021-03-15 10:15:00,123.22
2021-03-15 10:20:00,122.935
2021-03-15 10:25:00,122.5608
2021-03-15 10:30:00,122.5984
2021-03-15 10:35:00,122.685
2021-03-15 10:40:00,122.4801
2021-03-15 10:45:00,122.84
2021-03-15 10:50:00,122.9301
2021-03-15 10:55:00,123.0293
2021-03-15 11:00:00,123.11
2021-03-15 11:05:00,123.0311
2021-03-15 11:10:00,123.075
2021-03-15 11:15:00,122.94
2021-03-15 11:20:00,122.86
2021-03-15 11:25:00,122.595
2021-03-15 11:30:00,122.39
2021-03-15 11:35:00,122.11
2021-03-15 11:40:00,122.2
2021-03-15 11:45:00,122.315
2021-03-15 11:50:00,122.3945
2021-03-15 11:55:00,122.44
2021-03-15 12:00:00,122.34
2021-03-15 12:05:00,122.25
2021-03-15 12:10:00,122.345
2021-03-15 12:15:00,122.3708
2021-03-15 12:20:00,122.31
2021-03-15 12:25:00,122.3699
2021-03-15 12:30:00,122.335
2021-03-15 12:35:00,122.5693
2021-03-15 12:40:00,122.41
2021-03-15 12:45:00,122.3682
2021-03-15 12:50:00,122.4039
2021-03-15 12:55:00,122.385
2021-03-15 13:00:00,122.5299
2021-03-15 13:05:00,122.5
2021-03-15 13:10:00,122.6001
2021-03-15 13:15:00,122.585
2021-03-15 13:20:00,122.59
2021-03-15 13:25:00,122.555
2021-03-15 13:30:00,122.6801
2021-03-15 13:35:00,122.895
2021-03-15 13:40:00,122.887
2021-03-15 13:45:00,122.9792
2021-03-15 13:50:00,123.0584
2021-03-15 13:55:00,122.98
2021-03-15 14:00:00,123.1
2021-03-15 14:05:00,123.2901
2021-03-15 14:10:00,123.27
2021-03-15 14:15:00,123.32
2021-03-15 14:20:00,123.375
2021-03-15 14:25:00,123.59
2021-03-15 14:30:00,123.48
2021-03-15 14:35:00,123.405
2021-03-15 14:40:00,123.3501
2021-03-15 14:45:00,123.34
2021-03-15 14:50:00,123.52
2021-03-15 14:55:00,123.38
2021-03-15 15:00:00,123.37
2021-03-15 15:05:00,123.26
2021-03-15 15:10:00,123.25
2021-03-15 15:15:00,123.225
2021-03-15 15:20:00,123.2201
2021-03-15 15:25:00,123.2554
2021-03-15 15:30:00,123.345
2021-03-15 15:35:00,123.32
2021-03-15 15:40:00,123.5408
2021-03-15 15:45:00,123.595
2021-03-15 15:50:00,123.7344
2021-03-15 15:55:00,123.88
2021-03-15 16:00:00,124.0
2021-03-15 16:05:00,124.0
2021-03-15 16:10:00,124.0
2021-03-15 16:15:00,124.02
2021-03-15 16:20:00,124.05
2021-03-15 16:25:00,124.05
2021-03-15 16:30:00,124.05
2021-03-15 16:35:00,124.09
2021-03-15 16:40:00,124.08
2021-03-15 16:45:00,124.08
2021-03-15 16:50:00,124.07
2021-03-15 16:55:00,124.09
2021-03-15 17:00:00,124.2
2021-03-15 17:05:00,124.24
2021-03-15 17:10:00,124.27
2021-03-15 17:15:00,124.31
2021-03-15 17:20:00,124.33
2021-03-15 17:25:00,124.35
2021-03-15 17:30:00,124.43
2021-03-15 17:35:00,124.5
2021-03-15 17:40:00,124.53
2021-03-15 17:45:00,124.5
2021-03-15 17:50:00,124.54
2021-03-15 17:55:00,124.47
2021-03-15 18:00:00,124.47
2021-03-15 18:05:00,124.42
2021-03-15 18:10:00,124.35
2021-03-15 18:15:00,124.33
2021-03-15 18:20:00,124.32
2021-03-15 18:25:00,124.39
2021-03-15 18:30:00,124.29
2021-03-15 18:35:00,124.24
2021-03-15 18:40:00,124.2
2021-03-15 18:45:00,124.12
2021-03-15 18:50:00,124.2
2021-03-15 18:55:00,124.27
2021-03-15 19:00:00,124.23
2021-03-15 19:05:00,124.2
2021-03-15 19:10:00,124.24
2021-03-15 19:15:00,124.16
2021-03-15 19:20:00,124.19
2021-03-15 19:25:00,124.2
2021-03-15 19:30:00,124.19
2021-03-15 19:35:00,124.21
2021-03-15 19:40:00,124.24
2021-03-15 19:45:00,124.2
2021-03-15 19:50:00,124.15
2021-03-15 19:55:00,124.15
2021-03-15 20:00:00,124.12
2021-03-16 04:05:00,124.59
2021-03-16 04:10:00,124.4
2021-03-16 04:15:00,124.56
2021-03-16 04:20:00,124.8
2021-03-16 04:25:00,124.87
2021-03-16 04:30:00,124.94
2021-03-16 04:35:00,124.88
2021-03-16 04:40:00,124.84
2021-03-16 04:45:00,124.82
2021-03-16 04:50:00,124.78
2021-03-16 04:55:00,124.75
2021-03-16 05:00:00,124.67
2021-03-16 05:05:00,124.75
2021-03-16 05:10:00,124.81
2021-03-16 05:15:00,124.87
2021-03-16 05:20:00,124.88
2021-03-16 05:25:00,124.95
2021-03-16 05:30:00,124.89
2021-03-16 05:35:00,125.0
2021-03-16 05:40:00,125.0
2021-03-16 05:45:00,125.05
2021-03-16 05:50:00,125.0
2021-03-16 05:55:00,125.14
2021-03-16 06:00:00,125.05
2021-03-16 06:05:00,125.07
2021-03-16 06:10:00,125.03
2021-03-16 06:15:00,125.01
2021-03-16 06:20:00,125.08
2021-03-16 06:25:00,124.86
2021-03-16 06:30:00,124.94
2021-03-16 06:35:00,125.23
2021-03-16 06:40:00,125.25
2021-03-16 06:45:00,125.1
2021-03-16 06:50:00,125.11
2021-03-16 06:55:00,125.19
2021-03-16 07:00:00,125.18
2021-03-16 07:05:00,125.04
2021-03-16 07:10:00,125.11
2021-03-16 07:15:00,125.06
2021-03-16 07:20:00,125.17
2021-03-16 07:25:00,125.21
2021-03-16 07:30:00,125.17
2021-03-16 07:35:00,125.15
2021-03-16 07:40:00,125.21
2021-03-16 07:45:00,125.15
2021-03-16 07:50:00,125.15
2021-03-16 07:55:00,125.11
2021-03-16 08:00:00,125.21
2021-03-16 08:05:00,125.18
2021-03-16 08:10:00,125.18
2021-03-16 08:15:00,125.13
2021-03-16 08:20:00,125.14
2021-03-16 08:25:00,125.28
2021-03-16 08:30:00,125.33
2021-03-16 08:35:00,125.17
2021-03-16 08:40:00,125.33
2021-03-16 08:45:00,125.46
2021-03-16 08:50:00,125.69
2021-03-16 08:55:00,125.55
2021-03-16 09:00:00,125.53
2021-03-16 09:05:00,125.83
2021-03-16 09:10:00,125.88
2021-03-16 09:15:00,126.0
2021-03-16 09:20:00,125.76
2021-03-16 09:25:00,125.79
2021-03-16 09:30:00,125.71
2021-03-16 09:35:00,126.01
2021-03-16 09:40:00,125.48
2021-03-16 09:45:00,125.85
2021-03-16 09:50:00,125.98
2021-03-16 09:55:00,125.85
2021-03-16 10:00:00,126.52
2021-03-16 10:05:00,126.7
2021-03-16 10:10:00,126.4899
2021-03-16 10:15:00,126.6001
2021-03-16 10:20:00,126.179
2021-03-16 10:25:00,126.265
2021-03-16 10:30:00,126.41
2021-03-16 10:35:00,126.58
2021-03-16 10:40:00,126.52
2021-03-16 10:45:00,126.49
2021-03-16 10:50:00,126.5444
2021-03-16 10:55:00,127.0401
2021-03-16 11:00:00,126.935
2021-03-16 11:05:00,126.96
2021-03-16 11:10:00,126.6816
2021-03-16 11:15:00,126.55
2021-03-16 11:20:00,126.6
2021-03-16 11:25:00,126.7193
2021-03-16 11:30:00,126.755
2021-03-16 11:35:00,126.6104
2021-03-16 11:40:00,126.53
2021-03-16 11:45:00,126.635
2021-03-16 11:50:00,126.5099
2021-03-16 11:55:00,126.385
2021-03-16 12:00:00,126.225
2021-03-16 12:05:00,125.94
2021-03-16 12:10:00,125.935
2021-03-16 12:15:00,125.71
2021-03-16 12:20:00,125.7716
2021-03-16 12:25:00,125.4984
2021-03-16 12:30:00,125.46
2021-03-16 12:35:00,125.77
2021-03-16 12:40:00,126.0299
2021-03-16 12:45:00,126.04
2021-03-16 12:50:00,125.925
2021-03-16 12:55:00,125.9044
2021-03-16 13:00:00,125.8501
2021-03-16 13:05:00,126.1
2021-03-16 13:10:00,126.13
2021-03-16 13:15:00,126.15
2021-03-16 13:20:00,126.0499
2021-03-16 13:25:00,126.0208
2021-03-16 13:30:00,125.8402
2021-03-16 13:35:00,125.75
2021-03-16 13:40:00,125.6901
2021-03-16 13:45:00,125.48
2021-03-16 13:50:00,125.5301
2021-03-16 13:55:00,125.41
2021-03-16 14:00:00,125.635
2021-03-16 14:05:00,125.76
2021-03-16 14:10:00,125.4384
2021-03-16 14:15:00,125.585
2021-03-16 14:20:00,125.5199
2021-03-16 14:25:00,125.49
2021-03-16 14:30:00,125.011
2021-03-16 14:35:00,125.19
2021-03-16 14:40:00,125.125
2021-03-16 14:45:00,124.72
2021-03-16 14:50:00,124.9781
2021-03-16 14:55:00,125.16
2021-03-16 15:00:00,125.33
2021-03-16 15:05:00,125.405
2021-03-16 15:10:00,125.4901
2021-03-16 15:15:00,125.57
2021-03-16 15:20:00,125.605
2021-03-16 15:25:00,125.69
2021-03-16 15:30:00,125.6117
2021-03-16 15:35:00,125.803
2021-03-16 15:40:00,125.7799
2021-03-16 15:45:00,125.745
2021-03-16 15:50:00,125.57
2021-03-16 15:55:00,125.65
2021-03-16 16:00:00,125.57
2021-03-16 16:05:00,125.63
2021-03-16 16:10:00,125.57
2021-03-16 16:15:00,125.6
2021-03-16 16:20:00,125.7
2021-03-16 16:25:00,125.61
2021-03-16 16:30:00,125.62
2021-03-16 16:35:00,125.61
2021-03-16 16:40:00,125.55
2021-03-16 16:45:00,125.57
2021-03-16 16:50:00,125.55
2021-03-16 16:55:00,125.51
2021-03-16 17:00:00,125.5
2021-03-16 17:05:00,125.49
2021-03-16 17:10:00,125.38
2021-03-16 17:15:00,125.35
2021-03-16 17:20:00,125.4
2021-03-16 17:25:00,125.42
2021-03-16 17:30:00,125.35
2021-03-16 17:35:00,125.38
2021-03-16 17:40:00,125.34
2021-03-16 17:45:00,125.43
2021-03-16 17:50:00,125.49
2021-03-16 17:55:00,125.49
2021-03-16 18:00:00,125.55
2021-03-16 18:05:00,125.59
2021-03-16 18:10:00,125.55
2021-03-16 18:15:00,125.58
2021-03-16 18:20:00,125.55
2021-03-16 18:25:00,125.56
2021-03-16 18:30:00,125.59
2021-03-16 18:35:00,125.5
2021-03-16 18:40:00,125.55
2021-03-16 18:45:00,125.54
2021-03-16 18:50:00,125.5401
2021-03-16 18:55:00,125.57
2021-03-16 19:00:00,125.51
2021-03-16 19:05:00,125.55
2021-03-16 19:10:00,125.55
2021-03-16 19:15:00,125.48
2021-03-16 19:20:00,125.5
2021-03-16 19:25:00,125.4
2021-03-16 19:30:00,125.4
2021-03-16 19:35:00,125.2
2021-03-16 19:40:00,125.1499
2021-03-16 19:45:00,125.19
2021-03-16 19:50:00,125.24
2021-03-16 19:55:00,125.16
2021-03-16 20:00:00,125.23
2021-03-17 04:05:00,125.21
2021-03-17 04:10:00,125.15
2021-03-17 04:15:00,125.24
2021-03-17 04:20:00,125.1
2021-03-17 04:25:00,125.03
2021-03-17 04:30:00,124.9
2021-03-17 04:35:00,125.01
2021-03-17 04:40:00,125.03
2021-03-17 04:45:00,125.15
2021-03-17 04:50:00,125.11
2021-03-17 04:55:00,125.17
2021-03-17 05:00:00,125.12
2021-03-17 05:05:00,125.06
2021-03-17 05:10:00,125.05
2021-03-17 05:15:00,125.05
2021-03-17 05:20:00,125.05
2021-03-17 05:25:00,125.1
2021-03-17 05:30:00,125.12
2021-03-17 05:35:00,125.11
2021-03-17 05:40:00,125.01
2021-03-17 05:45:00,125.02
2021-03-17 05:50:00,124.81
2021-03-17 05:55:00,124.64
2021-03-17 06:00:00,124.63
2021-03-17 06:05:00,124.8
2021-03-17 06:10:00,124.91
2021-03-17 06:15:00,124.84
2021-03-17 06:20:00,124.68
2021-03-17 06:25:00,124.62
2021-03-17 06:30:00,124.7
2021-03-17 06:35:00,124.85
2021-03-17 06:40:00,124.85
2021-03-17 06:45:00,124.92
2021-03-17 06:50:00,124.92
2021-03-17 06:55:00,124.8
2021-03-17 07:00:00,124.62
2021-03-17 07:05:00,124.6
2021-03-17 07:10:00,124.73
2021-03-17 07:15:00,124.54
2021-03-17 07:20:00,124.12
2021-03-17 07:25:00,124.19
2021-03-17 07:30:00,124.13
2021-03-17 07:35:00,123.91
2021-03-17 07:40:00,124.03
2021-03-17 07:45:00,123.91
2021-03-17 07:50:00,123.74
2021-03-17 07:55:00,123.63
2021-03-17 08:00:00,123.8
2021-03-17 08:05:00,123.68
2021-03-17 08:10:00,123.74
2021-03-17 08:15:00,123.87
2021-03-17 08:20:00,123.89
2021-03-17 08:25:00,123.9
2021-03-17 08:30:00,123.846
2021-03-17 08:35:00,123.87
2021-03-17 08:40:00,123.77
2021-03-17 08:45:00,123.78
2021-03-17 08:50:00,123.97
2021-03-17 08:55:00,123.95
2021-03-17 09:00:00,124.15
2021-03-17 09:05:00,124.0
2021-03-17 09:10:00,123.95
2021-03-17 09:15:00,124.07
2021-03-17 09:20:00,123.9
2021-03-17 09:25:00,123.96
2021-03-17 09:30:00,124.06
2021-03-17 09:35:00,123.52
2021-03-17 09:40:00,123.1201
2021-03-17 09:45:00,123.1907
2021-03-17 09:50:00,123.251
2021-03-17 09:55:00,123.05
2021-03-17 10:00:00,123.2793
2021-03-17 10:05:00,123.1151
2021-03-17 10:10:00,123.01
2021-03-17 10:15:00,123.23
2021-03-17 10:20:00,123.56
2021-03-17 10:25:00,123.42
2021-03-17 10:30:00,123.46
2021-03-17 10:35:00,123.3898
2021-03-17 10:40:00,123.303
2021-03-17 10:45:00,123.06
2021-03-17 10:50:00,123.01
2021-03-17 10:55:00,123.0893
2021-03-17 11:00:00,123.04
2021-03-17 11:05:00,122.78
2021-03-17 11:10:00,122.8
2021-03-17 11:15:00,122.74
2021-03-17 11:20:00,122.95
2021-03-17 11:25:00,122.9093
2021-03-17 11:30:00,122.903
2021-03-17 11:35:00,122.7899
2021-03-17 11:40:00,122.63
2021-03-17 11:45:00,122.51
2021-03-17 11:50:00,122.6578
2021-03-17 11:55:00,122.77
2021-03-17 12:00:00,122.66
2021-03-17 12:05:00,122.4602
2021-03-17 12:10:00,122.57
2021-03-17 12:15:00,122.57
2021-03-17 12:20:00,122.7799
2021-03-17 12:25:00,122.76
2021-03-17 12:30:00,122.815
2021-03-17 12:35:00,122.625
2021-03-17 12:40:00,122.62
2021-03-17 12:45:00,122.565
2021-03-17 12:50:00,122.665
2021-03-17 12:55:00,122.72
2021-03-17 13:00:00,122.4708
2021-03-17 13:05:00,122.5016
2021-03-17 13:10:00,122.62
2021-03-17 13:15:00,122.6153
2021-03-17 13:20:00,122.89
2021-03-17 13:25:00,122.7793
2021-03-17 13:30:00,122.74
2021-03-17 13:35:00,122.66
2021-03-17 13:40:00,122.7508
2021-03-17 13:45:00,122.7
2021-03-17 13:50:00,122.78
2021-03-17 13:55:00,122.655
2021-03-17 14:00:00,122.8264
2021-03-17 14:05:00,123.49
2021-03-17 14:10:00,123.87
2021-03-17 14:15:00,124.265
2021-03-17 14:20:00,124.09
2021-03-17 14:25:00,123.88
2021-03-17 14:30:00,123.8782
2021-03-17 14:35:00,123.6501
2021-03-17 14:40:00,124.27
2021-03-17 14:45:00,124.91
2021-03-17 14:50:00,124.8
2021-03-17 14:55:00,125.1201
2021-03-17 15:00:00,125.365
2021-03-17 15:05:00,125.8
2021-03-17 15:10:00,125.47
2021-03-17 15:15:00,125.3199
2021-03-17 15:20:00,125.16
2021-03-17 15:25:00,125.02
2021-03-17 15:30:00,125.0801
2021-03-17 15:35:00,125.28
2021-03-17 15:40:00,124.935
2021-03-17 15:45:00,124.84
2021-03-17 15:50:00,124.9102
2021-03-17 15:55:00,124.465
2021-03-17 16:00:00,124.8
2021-03-17 16:05:00,124.7
2021-03-17 16:10:00,124.7
2021-03-17 16:15:00,124.68
2021-03-17 16:20:00,124.63
2021-03-17 16:25:00,124.7
2021-03-17 16:30:00,124.74
2021-03-17 16:35:00,124.66
2021-03-17 16:40:00,124.62
2021-03-17 16:45:00,124.66
2021-03-17 16:50:00,124.65
2021-03-17 16:55:00,124.63
2021-03-17 17:00:00,124.5
2021-03-17 17:05:00,124.53
2021-03-17 17:10:00,124.51
2021-03-17 17:15:00,124.56
2021-03-17 17:20:00,124.62
2021-03-17 17:25:00,124.64
2021-03-17 17:30:00,124.66
2021-03-17 17:35:00,124.66
2021-03-17 17:40:00,124.68
2021-03-17 17:45:00,124.66
2021-03-17 17:50:00,124.69
2021-03-17 17:55:00,124.7
2021-03-17 18:00:00,124.73
2021-03-17 18:05:00,124.79
2021-03-17 18:10:00,124.83
2021-03-17 18:15:00,124.85
2021-03-17 18:20:00,124.8
2021-03-17 18:25:00,124.78
2021-03-17 18:30:00,124.81
2021-03-17 18:35:00,124.85
2021-03-17 18:40:00,124.77
2021-03-17 18:45:00,124.82
2021-03-17 18:50:00,124.7
2021-03-17 18:55:00,124.71
2021-03-17 19:00:00,124.72
2021-03-17 19:05:00,124.75
2021-03-17 19:10:00,124.72
2021-03-17 19:15:00,124.67
2021-03-17 19:20:00,124.69
2021-03-17 19:25:00,124.73
2021-03-17 19:30:00,124.78
2021-03-17 19:35:00,124.85
2021-03-17 19:40:00,124.86
2021-03-17 19:45:00,124.83
2021-03-17 19:50:00,124.88
2021-03-17 19:55:00,124.92
2021-03-17 20:00:00,124.95
2021-03-18 04:05:00,123.7
2021-03-18 04:10:00,123.8
2021-03-18 04:15:00,123.86
2021-03-18 04:20:00,124.11
2021-03-18 04:25:00,123.85
2021-03-18 04:30:00,123.85
2021-03-18 04:35:00,123.85
2021-03-18 04:40:00,123.66
2021-03-18 04:45:00,123.33
2021-03-18 04:50:00,123.17
2021-03-18 04:55:00,123.2
2021-03-18 05:00:00,123.04
2021-03-18 05:05:00,123.17
2021-03-18 05:10:00,123.25
2021-03-18 05:15:00,123.35
2021-03-18 05:20:00,123.41
2021-03-18 05:25:00,123.49
2021-03-18 05:30:00,123.35
2021-03-18 05:40:00,123.6
2021-03-18 05:45:00,123.64
2021-03-18 05:50:00,123.62
2021-03-18 05:55:00,123.54
2021-03-18 06:00:00,123.42
2021-03-18 06:15:00,123.61
2021-03-18 06:20:00,123.57
2021-03-18 06:25:00,123.6
2021-03-18 06:30:00,123.61
2021-03-18 06:35:00,123.8
2021-03-18 06:40:00,123.85
2021-03-18 06:45:00,123.79
2021-03-18 06:50:00,123.64
2021-03-18 06:55:00,123.71
2021-03-18 07:00:00,123.6
2021-03-18 07:05:00,123.72
2021-03-18 07:10:00,123.6
2021-03-18 07:15:00,123.56
2021-03-18 07:20:00,123.35
2021-03-18 07:25:00,123.42
2021-03-18 07:30:00,123.4
2021-03-18 07:35:00,123.09
2021-03-18 07:40:00,122.8
2021-03-18 07:45:00,122.9
2021-03-18 07:50:00,123.09
2021-03-18 07:55:00,122.87
2021-03-18 08:00:00,123.0
2021-03-18 08:05:00,123.04
2021-03-18 08:10:00,122.97
2021-03-18 08:15:00,122.94
2021-03-18 08:20:00,123.0
2021-03-18 08:25:00,123.04
2021-03-18 08:30:00,123.04
