datetime,price,signal,pnl
2021-03-16 13:35:00,128.11,0,-2.3890999999995586
2021-03-16 13:40:00,127.91,0,-10.189100000000224
2021-03-16 13:45:00,127.86,0,-12.139100000000113
2021-03-16 13:50:00,127.93,0,-9.409099999999825
2021-03-16 13:55:00,127.995,0,-6.874099999999913
2021-03-16 14:00:00,127.99,0,-7.06910000000029
2021-03-16 14:05:00,128.05,0,-4.729099999999647
2021-03-16 14:10:00,128.05,0,-4.729099999999647
2021-03-16 14:15:00,127.935,0,-9.214100000000002
2021-03-16 14:20:00,128.08,0,-3.559099999999603
2021-03-16 14:25:00,127.945,0,-8.824100000000357
2021-03-16 14:30:00,127.92,0,-9.799100000000024
2021-03-16 14:35:00,128.0938,0,-3.02090000000058
2021-03-16 14:40:00,128.035,0,-5.314100000000224
2021-03-16 14:45:00,128.01,0,-6.289100000000445
2021-03-16 14:50:00,128.08,0,-3.559099999999603
2021-03-16 14:55:00,128.12,0,-1.9990999999999133
2021-03-16 15:00:00,128.27,0,3.8509000000003084
2021-03-16 15:05:00,128.35,0,6.970899999999688
2021-03-16 15:10:00,128.37,0,7.750900000000087
2021-03-16 15:15:00,128.265,0,3.6558999999993773
2021-03-16 15:20:00,128.275,0,4.045900000000131
2021-03-16 15:25:00,128.34,0,6.580900000000042
2021-03-16 15:30:00,128.24,0,2.680900000000264
2021-03-16 15:35:00,128.36,0,7.360900000000441
2021-03-16 15:40:00,128.42,1,9.700899999999422
2021-03-16 15:45:00,128.28,0,4.100899999999967
2021-03-16 15:50:00,128.29,0,4.5008999999996036
2021-03-16 15:55:00,128.38,0,8.10089999999974
2021-03-16 16:00:00,128.27,0,3.700900000000331
2021-03-16 16:05:00,128.36,0,7.300900000000468
2021-03-16 16:10:00,128.24,0,2.5009000000002857
2021-03-16 16:15:00,128.24,0,2.5009000000002857
2021-03-16 16:35:00,128.0,0,-7.099100000000078
2021-03-16 16:50:00,128.0,0,-7.099100000000078
2021-03-16 17:15:00,128.4,1,8.90090000000015
2021-03-16 17:25:00,128.2,0,0.7008999999994501
2021-03-16 17:40:00,128.44,1,10.540899999999823
2021-03-16 18:00:00,128.24,0,2.1409000000003005
2021-03-17 07:15:00,128.0,0,-7.9391000000000815
2021-03-17 07:35:00,128.0,0,-7.9391000000000815
2021-03-17 08:00:00,127.94,0,-10.459100000000177
2021-03-17 08:05:00,128.05,0,-5.839099999999604
2021-03-17 08:10:00,128.06,0,-5.419099999999986
2021-03-17 08:15:00,128.06,0,-5.419099999999986
2021-03-17 08:30:00,128.22,0,1.3008999999998707
2021-03-17 08:35:00,127.57,-1,-25.999100000000368
2021-03-17 08:45:00,128.0,0,-8.369100000000088
2021-03-17 09:00:00,128.1,0,-4.269100000000321
2021-03-17 09:05:00,128.11,0,-3.859099999999529
2021-03-17 09:20:00,128.31,1,4.340900000000005
2021-03-17 09:25:00,127.91,0,-12.459100000000234
2021-03-17 09:30:00,128.8,1,24.920900000000387
2021-03-17 09:35:00,128.461,1,10.343900000000446
2021-03-17 09:40:00,128.6989,1,20.81150000000028
2021-03-17 09:45:00,129.262,1,46.1509999999999
2021-03-17 09:50:00,128.82,1,25.818999999999562
2021-03-17 09:55:00,128.11,0,-7.550999999999476
2021-03-17 10:00:00,127.89,0,-17.89100000000009
2021-03-17 10:05:00,127.664,-1,-28.513000000000048
2021-03-17 10:10:00,128.04,0,-11.217000000000482
2021-03-17 10:15:00,127.8,-1,-22.257000000000247
2021-03-17 10:20:00,128.0,0,-13.257000000000119
2021-03-17 10:25:00,128.07,0,-10.107000000000426
2021-03-17 10:30:00,128.59,1,13.293000000000035
2021-03-17 10:35:00,128.353,0,2.3910000000002753
2021-03-17 10:40:00,128.17,0,-6.027000000000697
2021-03-17 10:45:00,128.075,0,-10.397000000000645
2021-03-17 10:50:00,128.13,0,-7.867000000000331
2021-03-17 10:55:00,128.1344,0,-7.664600000000149
2021-03-17 11:00:00,127.99,0,-14.307000000000357
2021-03-17 11:05:00,128.14,0,-7.40700000000075
2021-03-17 11:10:00,128.38,1,3.6329999999996687
2021-03-17 11:15:00,128.3699,0,3.15829999999994
2021-03-17 11:20:00,128.32,0,0.8129999999995619
2021-03-17 11:25:00,128.54,1,11.152999999999508
2021-03-17 11:30:00,128.6,1,14.032999999999618
2021-03-17 11:35:00,128.46,1,7.173000000000286
2021-03-17 11:40:00,128.42,1,5.172999999999263
2021-03-17 11:45:00,128.58,1,13.333000000000538
2021-03-17 11:50:00,128.755,1,22.43299999999965
2021-03-17 11:55:00,128.77,1,23.228000000000435
2021-03-17 12:00:00,128.69,1,18.90799999999976
2021-03-17 12:05:00,128.71,1,20.008000000000322
2021-03-17 12:10:00,128.72,1,20.567999999999813
2021-03-17 12:15:00,128.66,1,17.147999999999683
2021-03-17 12:20:00,128.65,1,16.56800000000021
2021-03-17 12:25:00,128.5022,0,7.847799999999154
2021-03-17 12:30:00,128.58,1,12.438000000000613
2021-03-17 12:35:00,128.63,1,15.43799999999959
2021-03-17 12:40:00,128.56,1,11.168000000000006
2021-03-17 12:45:00,128.4822,0,6.344400000000235
2021-03-17 12:50:00,128.53,0,9.307999999999936
2021-03-17 12:55:00,128.54,1,9.927999999999372
2021-03-17 13:00:00,128.57,1,11.817999999999444
2021-03-17 13:05:00,128.5,0,7.33799999999988
2021-03-17 13:10:00,128.38,0,-0.34200000000041086
2021-03-17 13:15:00,128.46,0,4.7780000000003895
2021-03-17 13:20:00,128.46,0,4.7780000000003895
2021-03-17 13:25:00,128.44,0,3.4979999999997347
2021-03-17 13:30:00,128.46,0,4.7780000000003895
2021-03-17 13:35:00,128.54,0,9.89799999999937
2021-03-17 13:40:00,128.55,0,10.538000000000608
2021-03-17 13:45:00,128.7,1,20.137999999999153
2021-03-17 13:50:00,128.61,1,14.288000000000778
2021-03-17 13:55:00,128.5045,0,7.325000000000358
2021-03-17 14:00:00,128.61,1,14.288000000000778
2021-03-17 14:05:00,129.045,1,43.432999999999026
2021-03-17 14:10:00,128.99,1,39.693000000000495
2021-03-17 14:15:00,128.96,1,37.62300000000042
2021-03-17 14:20:00,128.85,1,29.922999999999462
2021-03-17 14:25:00,128.9,1,33.47300000000027
2021-03-17 14:30:00,128.81,1,26.993000000000023
2021-03-17 14:35:00,128.72,1,20.422999999999774
2021-03-17 14:40:00,128.95,1,37.44299999999902
2021-03-17 14:45:00,128.91,1,34.442999999999614
2021-03-17 14:50:00,128.81,1,26.843000000000046
2021-03-17 14:55:00,128.875,1,31.84799999999987
2021-03-17 15:00:00,128.66,0,15.077999999999605
2021-03-17 15:05:00,128.6355,0,13.167000000000456
2021-03-17 15:10:00,128.6,0,10.397999999999428
2021-03-17 15:15:00,128.51,0,3.3779999999991617
2021-03-17 15:20:00,128.43,0,-2.861999999999597
2021-03-17 15:25:00,128.49,0,1.8180000000005805
2021-03-17 15:30:00,128.46,0,-0.5219999999995082
2021-03-17 15:35:00,128.64,0,13.517999999998807
2021-03-17 15:40:00,128.7448,0,21.692399999999708
2021-03-17 15:45:00,128.59,0,9.618000000000137
2021-03-17 15:50:00,128.7,0,18.197999999998984
2021-03-17 15:55:00,128.845,1,29.507999999999782
2021-03-17 16:00:00,129.03,1,44.12299999999996
2021-03-17 16:05:00,129.03,1,44.12299999999996
2021-03-17 16:35:00,128.51,0,2.0029999999991333
2021-03-17 16:50:00,129.03,1,44.12299999999996
2021-03-17 17:15:00,129.05,1,45.7630000000008
2021-03-17 17:25:00,128.53,0,2.602999999999952
2021-03-17 19:20:00,129.1,1,49.912999999999386
2021-03-17 19:35:00,129.0,1,41.51299999999986
2021-03-17 19:50:00,129.05,1,45.76300000000083
2021-03-17 19:55:00,129.1,1,50.06299999999936
2021-03-17 20:00:00,129.1,1,50.06299999999936
2021-03-18 04:55:00,127.11,-1,-125.05700000000019
2021-03-18 06:35:00,129.0,1,39.37299999999988
2021-03-18 08:05:00,129.0,1,39.37299999999988
2021-03-18 08:40:00,128.68,0,10.893000000000484
2021-03-18 08:55:00,129.0,1,39.37299999999988
2021-03-18 09:10:00,128.5501,0,-1.1180000000013592
2021-03-18 09:25:00,128.72,0,14.172999999999774
2021-03-18 09:30:00,129.06,1,44.77300000000008
2021-03-18 09:35:00,129.64,1,97.55299999999863
2021-03-18 09:40:00,129.88,1,119.63299999999947
2021-03-18 09:45:00,130.05,1,135.44300000000095
2021-03-18 09:50:00,129.455,1,79.51300000000106
2021-03-18 09:55:00,129.55,1,88.53800000000095
2021-03-18 10:00:00,129.57,1,90.4579999999992
2021-03-18 10:05:00,129.61,1,94.33800000000119
2021-03-18 10:10:00,129.73,1,106.09799999999885
2021-03-18 10:15:00,129.805,1,113.52300000000054
2021-03-18 10:20:00,129.81,1,114.02300000000008
2021-03-18 10:25:00,129.82,1,115.03299999999916
2021-03-18 10:30:00,129.64,1,96.67299999999847
2021-03-18 10:35:00,129.8103,1,114.21390000000113
2021-03-18 10:40:00,129.75,1,107.94269999999986
2021-03-18 10:45:00,129.83,1,116.34270000000117
2021-03-18 10:50:00,129.84,1,117.40270000000021
2021-03-18 10:55:00,129.77,1,109.91270000000094
2021-03-18 11:00:00,129.88,1,121.79269999999934
2021-03-18 11:05:00,129.985,1,133.23770000000133
2021-03-18 11:10:00,130.065,1,142.03769999999957
2021-03-18 11:15:00,130.1911,1,156.03480000000047
2021-03-18 11:20:00,130.43,1,182.79160000000059
2021-03-18 11:25:00,130.6599,1,208.77029999999905
2021-03-18 11:30:00,130.4801,1,188.27309999999903
2021-03-18 11:35:00,130.525,1,193.43660000000048
2021-03-18 11:40:00,130.58,1,199.81660000000127
2021-03-18 11:45:00,130.315,1,168.81159999999954
2021-03-18 11:50:00,130.275,1,164.09160000000048
2021-03-18 11:55:00,130.47,1,187.29659999999967
2021-03-18 12:00:00,130.54,1,195.69659999999885
2021-03-18 12:05:00,130.81,1,228.3666000000001
2021-03-18 12:10:00,130.81,1,228.3666000000001
2021-03-18 12:15:00,130.88,1,236.97659999999925
2021-03-18 12:20:00,130.88,1,236.97659999999925
2021-03-18 12:25:00,130.89,1,238.22659999999811
2021-03-18 12:30:00,130.97,1,248.3065999999997
2021-03-18 12:35:00,130.7255,1,217.25510000000122
2021-03-18 12:40:00,130.68,1,211.4311000000007
2021-03-18 12:45:00,130.73,1,217.8810999999985
2021-03-18 12:50:00,130.7052,1,214.65709999999862
2021-03-18 12:55:00,130.8596,1,234.88349999999988
2021-03-18 13:00:00,130.73,1,217.77629999999849
2021-03-18 13:05:00,130.791,1,225.88929999999942
2021-03-18 13:10:00,130.7701,1,223.08870000000167
2021-03-18 13:15:00,130.75,1,220.37519999999984
2021-03-18 13:20:00,130.8214,1,230.08560000000136
2021-03-18 13:25:00,130.87,1,236.74380000000045
2021-03-18 13:30:00,130.86,1,235.3638000000017
2021-03-18 13:35:00,130.83,1,231.19380000000154
2021-03-18 13:40:00,130.75,1,219.9937999999998
2021-03-18 13:45:00,130.85,1,234.093799999999
2021-03-18 13:50:00,130.82,1,229.83379999999883
2021-03-18 13:55:00,130.8919,1,240.11549999999875
2021-03-18 14:00:00,130.86,1,235.52190000000178
2021-03-18 14:05:00,130.83,1,231.1719000000016
2021-03-18 14:10:00,130.833,1,231.60989999999956
2021-03-18 14:15:00,130.79,1,225.28889999999862
2021-03-18 14:20:00,130.68,1,209.0089000000008
2021-03-18 14:25:00,130.73,1,216.45889999999827
2021-03-18 14:30:00,130.69,0,210.45889999999946
2021-03-18 14:35:00,130.52,0,184.95890000000134
2021-03-18 14:40:00,130.37,0,162.45890000000048
2021-03-18 14:45:00,130.28,0,148.95889999999997
2021-03-18 14:50:00,130.555,0,190.20890000000082
2021-03-18 14:55:00,130.55,0,189.4589000000015
2021-03-18 15:00:00,130.48,0,178.95889999999827
2021-03-18 15:05:00,130.295,0,151.20889999999793
2021-03-18 15:10:00,130.27,0,147.45890000000134
2021-03-18 15:15:00,130.32,0,154.95889999999878
2021-03-18 15:20:00,130.34,0,157.9589000000003
2021-03-18 15:25:00,130.24,0,142.95890000000117
2021-03-18 15:30:00,130.4,0,166.95890000000065
2021-03-18 15:35:00,130.03,0,111.45889999999997
2021-03-18 15:40:00,130.04,0,112.95889999999861
2021-03-18 15:45:00,129.91,0,93.45889999999929
2021-03-18 15:50:00,129.795,0,76.20889999999793
2021-03-18 15:55:00,129.97,0,102.45889999999963
2021-03-18 16:00:00,130.07,0,117.45889999999878
2021-03-18 16:05:00,130.06,0,115.95890000000014
2021-03-18 16:10:00,130.1,0,121.95889999999895
2021-03-18 16:15:00,130.75,0,219.4588999999998
2021-03-18 16:45:00,130.22,0,139.95889999999963
2021-03-18 16:55:00,130.07,0,117.45889999999878
2021-03-18 17:00:00,130.0,0,106.9588999999998
2021-03-18 17:05:00,130.08,0,118.95890000000168
2021-03-18 17:20:00,130.29,0,150.4588999999986
2021-03-18 17:25:00,130.4,0,166.95890000000065
2021-03-18 17:45:00,130.49,0,180.45890000000117
2021-03-18 17:50:00,130.3,0,151.9589000000015
2021-03-18 18:25:00,130.12,0,124.95890000000048
2021-03-18 19:00:00,130.13,0,126.45889999999912
2021-03-18 19:05:00,130.13,0,126.45889999999912
2021-03-18 19:45:00,130.06,0,115.95890000000014
2021-03-18 20:00:00,130.06,0,115.95890000000014
2021-03-19 04:05:00,130.0,0,106.9588999999998
2021-03-19 05:45:00,130.06,0,115.95890000000014
2021-03-19 06:00:00,130.06,0,115.95890000000014
2021-03-19 06:20:00,130.08,0,118.95890000000168
2021-03-19 06:35:00,130.08,0,118.95890000000168
2021-03-19 08:05:00,130.0,0,106.9588999999998
2021-03-19 08:25:00,130.18,0,133.95890000000082
2021-03-19 08:30:00,130.0,0,106.9588999999998
2021-03-19 08:50:00,130.14,0,127.95889999999775
2021-03-19 09:05:00,129.4873,-1,30.05390000000051
