time,open,high,low,close,volume
2021-04-09 09:30:00,134.8,134.8,134.75,134.75,1161
2021-04-09 09:15:00,135.12,135.12,135.12,135.12,522
2021-04-09 09:00:00,135.12,135.12,135.12,135.12,760
2021-04-09 08:45:00,135.26,135.26,135.18,135.18,1574
2021-04-09 08:15:00,135.4486,135.45,135.4486,135.45,812
2021-04-09 06:45:00,135.11,135.12,135.11,135.12,1316
2021-04-08 19:45:00,135.21,135.25,135.21,135.25,945
2021-04-08 19:30:00,135.21,135.21,135.21,135.21,2300
2021-04-08 17:45:00,135.1301,135.25,135.1301,135.25,400
2021-04-08 17:30:00,135.25,135.25,135.25,135.25,302
2021-04-08 17:00:00,135.36,135.36,135.36,135.36,352
2021-04-08 16:45:00,135.37,135.37,135.37,135.37,8012
2021-04-08 16:30:00,135.12,135.12,135.12,135.12,2240
2021-04-08 16:15:00,135.12,135.13,135.12,135.13,331051
2021-04-08 16:00:00,134.87,135.16,134.83,135.12,355919
2021-04-08 15:45:00,134.94,134.9798,134.82,134.86,118778
2021-04-08 15:30:00,134.89,135.05,134.88,134.9337,79874
2021-04-08 15:15:00,134.895,134.9798,134.85,134.9,86952
2021-04-08 15:00:00,134.81,135.01,134.8,134.895,94990
2021-04-08 14:45:00,134.65,134.87,134.61,134.8,70360
2021-04-08 14:30:00,134.715,134.72,134.59,134.6697,52749
2021-04-08 14:15:00,134.51,134.71,134.5,134.7,95428
2021-04-08 14:00:00,134.27,134.52,134.26,134.5199,74753
2021-04-08 13:45:00,134.205,134.3,134.205,134.2879,53143
2021-04-08 13:30:00,134.25,134.32,134.19,134.2,50585
2021-04-08 13:15:00,134.35,134.39,134.16,134.26,70136
2021-04-08 13:00:00,134.5,134.54,134.36,134.36,52734
2021-04-08 12:45:00,134.57,134.6,134.46,134.4867,53226
2021-04-08 12:30:00,134.42,134.61,134.4,134.5899,68979
2021-04-08 12:15:00,134.4699,134.4699,134.3294,134.39,55737
2021-04-08 12:00:00,134.3456,134.52,134.26,134.45,63893
2021-04-08 11:45:00,134.71,134.77,134.3001,134.31,93638
2021-04-08 11:30:00,134.52,134.73,134.5,134.7,54671
2021-04-08 11:15:00,134.81,134.815,134.4689,134.5,105358
2021-04-08 11:00:00,134.92,135.03,134.7,134.84,97876
2021-04-08 10:45:00,134.725,135.12,134.64,134.945,123774
2021-04-08 10:30:00,134.56,134.725,134.48,134.72,110066
2021-04-08 10:15:00,134.72,134.895,134.53,134.555,128588
2021-04-08 10:00:00,134.5,135.03,134.46,134.705,181193
2021-04-08 09:45:00,134.57,135.6299,134.25,134.54,801590
2021-04-08 09:30:00,134.54,134.54,134.27,134.27,2952
2021-04-08 09:15:00,134.39,135.0,134.39,135.0,204
2021-04-08 09:00:00,135.02,135.03,134.93,134.93,3410
2021-04-08 08:45:00,135.38,135.4,135.03,135.28,2675
2021-04-08 08:30:00,135.01,135.01,135.0,135.0,680
2021-04-08 07:45:00,135.0,135.0,135.0,135.0,323
2021-04-08 07:15:00,134.93,134.93,134.93,134.93,620
2021-04-08 07:00:00,134.88,134.93,134.88,134.93,851
2021-04-08 06:45:00,134.96,134.96,134.96,134.96,261
2021-04-08 04:15:00,135.29,135.29,135.29,135.29,600
2021-04-07 17:45:00,135.15,135.15,135.15,135.15,502
2021-04-07 17:15:00,135.1,135.1,135.1,135.1,284
2021-04-07 16:45:00,135.0,135.2,135.0,135.2,3231
2021-04-07 16:30:00,135.0,135.0,135.0,135.0,6655
2021-04-07 16:15:00,134.93,135.05,134.93,135.0,184229
2021-04-07 16:00:00,134.848,134.94,134.59,134.93,281188
2021-04-07 15:45:00,134.58,134.87,134.5,134.85,129065
2021-04-07 15:30:00,134.44,134.68,134.42,134.57,102835
2021-04-07 15:15:00,134.49,134.515,134.42,134.444,63306
2021-04-07 15:00:00,134.55,134.59,134.47,134.48,71144
2021-04-07 14:45:00,134.36,134.57,134.3,134.54,69870
2021-04-07 14:30:00,134.3573,134.48,134.275,134.36,56513
2021-04-07 14:15:00,134.44,134.53,134.3551,134.38,67284
2021-04-07 14:00:00,134.28,134.43,134.26,134.43,48272
2021-04-07 13:45:00,134.335,134.34,134.23,134.28,37571
2021-04-07 13:30:00,134.39,134.41,134.21,134.33,35700
2021-04-07 13:15:00,134.32,134.4173,134.28,134.4,46674
2021-04-07 13:00:00,134.19,134.34,134.16,134.32,53467
2021-04-07 12:45:00,134.33,134.37,134.2,134.2,47314
2021-04-07 12:30:00,134.47,134.49,134.33,134.33,76982
2021-04-07 12:15:00,134.28,134.49,134.27,134.47,65590
2021-04-07 12:00:00,134.11,134.29,134.03,134.28,56430
2021-04-07 11:45:00,134.19,134.46,134.12,134.14,63104
2021-04-07 11:30:00,134.48,134.56,134.18,134.18,91410
2021-04-07 11:15:00,134.58,134.6,134.4027,134.496,73717
